"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00468191","2018-01-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -72",",,7","  -28",",,7,0700"
"USC00468191","2018-01-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  193",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -72",",,7","   72",",,7,0700"
"USC00468191","2018-01-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -94",",,7","  -33",",,7,0700"
"USC00468191","2018-01-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7",,,"  -56",",,7,0700"
"USC00468191","2018-01-31","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -17",",,7",,,"  -94",",,7,0700"
"USC00468191","2018-02-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7"," -106",",,7","   39",",,7,0700"
"USC00468191","2018-02-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -94",",,7","  -94",",,7,0700"
"USC00468191","2018-02-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -61",",,7"," -133",",,7","  -83",",,7,0700"
"USC00468191","2018-02-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -89",",,7","  -44",",,7,0700"
"USC00468191","2018-02-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -61",",,7","  -61",",,7,0700"
"USC00468191","2018-02-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -39",",,7","  -72",",,7","  -44",",,7,0700"
"USC00468191","2018-02-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","    6",",,7","  -44",",,7","    6",",,7,0700"
"USC00468191","2018-02-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  119",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7"," -100",",,7","  -50",",,7,0700"
"USC00468191","2018-02-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -61",",,7","  -56",",,7,0700"
"USC00468191","2018-02-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -56",",,7","    6",",,7,0700"
"USC00468191","2018-02-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  206",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -56",",,7","   78",",,7,0700"
"USC00468191","2018-02-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  117",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -56",",,7","   -6",",,7,0700"
"USC00468191","2018-02-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -44",",,7","  -17",",,7,0700"
"USC00468191","2018-02-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -17",",,7","   61",",,7,0700"
"USC00468191","2018-02-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   61",",,7","  144",",,7,0700"
"USC00468191","2018-02-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  188",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  122",",,7","  122",",,7,0700"
"USC00468191","2018-02-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  221",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -61",",,7","  -11",",,7,0700"
"USC00468191","2018-02-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  157",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","  -11",",,7","  -11",",,7,0700"
"USC00468191","2018-02-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  229",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -11",",,7","   50",",,7,0700"
"USC00468191","2018-02-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   50",",,7","   89",",,7,0700"
"USC00468191","2018-02-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   89",",,7","   94",",,7,0700"
"USC00468191","2018-02-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   72",",,7","   83",",,7,0700"
"USC00468191","2018-02-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7",,,"   78",",,7,0700"
"USC00468191","2018-02-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7","  117",",,7,0700"
"USC00468191","2018-02-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  279",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  117",",,7","  139",",,7,0700"
"USC00468191","2018-02-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7",,,"   50",",,7,0700"
"USC00468191","2018-02-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -33",",,7","  -33",",,7,0700"
"USC00468191","2018-02-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -39",",,7","   39",",,7,0700"
"USC00468191","2018-03-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   39",",,7","   94",",,7,0700"
"USC00468191","2018-03-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   17",",,7","   17",",,7,0700"
"USC00468191","2018-03-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -56",",,7","  -56",",,7,0700"
"USC00468191","2018-03-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -61",",,7","  -61",",,7,0700"
"USC00468191","2018-03-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -61",",,7","  -56",",,7,0700"
"USC00468191","2018-03-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -56",",,7","   28",",,7,0700"
"USC00468191","2018-03-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   17",",,7","   22",",,7,0700"
"USC00468191","2018-03-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   20",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   33",",,7","  -28",",,7","  -22",",,7,0700"
"USC00468191","2018-03-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   20",",,7,0700","   13",",,7,0700","    0",",,7,0700","   17",",,7","  -28",",,7","  -28",",,7,0700"
"USC00468191","2018-03-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   50",",,7","  -50",",,7","  -11",",,7,0700"
"USC00468191","2018-03-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -44",",,7","  -44",",,7,0700"
"USC00468191","2018-03-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   46",",,7,0700","   51",",,7,0700","   51",",,7,0700","  111",",,7","  -50",",,7","   -6",",,7,0700"
"USC00468191","2018-03-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -28",",,7","  -11",",,7,0700"
"USC00468191","2018-03-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -44",",,7","  -33",",,7,0700"
"USC00468191","2018-03-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","    0",",,7","  -89",",,7","  -11",",,7,0700"
"USC00468191","2018-03-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -61",",,7","  -17",",,7,0700"
"USC00468191","2018-03-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -50",",,7","  -11",",,7,0700"
"USC00468191","2018-03-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -61",",,7","  -39",",,7,0700"
"USC00468191","2018-03-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -39",",,7","  -22",",,7,0700"
"USC00468191","2018-03-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","  -28",",,7","   67",",,7,0700"
"USC00468191","2018-03-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  112",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -28",",,7","    6",",,7,0700"
"USC00468191","2018-03-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7","  -28",",,7","  -28",",,7,0700"
"USC00468191","2018-03-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -56",",,7","  -50",",,7,0700"
"USC00468191","2018-03-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -67",",,7","  -50",",,7,0700"
"USC00468191","2018-03-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0","T,,7,0700","    0",",,7,0700","   50",",,7","  -72",",,7","  -17",",,7,0700"
"USC00468191","2018-03-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -28",",,7","   28",",,7,0700"
"USC00468191","2018-03-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   58",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -44",",,7","   44",",,7,0700"
"USC00468191","2018-03-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   39",",,7","  122",",,7,0700"
"USC00468191","2018-03-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  381",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  106",",,7","  117",",,7,0700"
"USC00468191","2018-03-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  178",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   67",",,7","   67",",,7,0700"
"USC00468191","2018-03-31","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -17",",,7","  -17",",,7,0700"
"USC00468191","2018-04-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  -22",",,7","   83",",,7,0700"
"USC00468191","2018-04-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  152",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   17",",,7","   17",",,7,0700"
"USC00468191","2018-04-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   17",",,7","   61",",,7,0700"
"USC00468191","2018-04-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  254",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   61",",,7","   89",",,7,0700"
"USC00468191","2018-04-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -39",",,7","  -28",",,7,0700"
"USC00468191","2018-04-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -50",",,7","   17",",,7,0700"
"USC00468191","2018-04-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","  -17",",,7","  -17",",,7,0700"
"USC00468191","2018-04-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  254",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -67",",,7","  -61",",,7,0700"
"USC00468191","2018-04-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -61",",,7","   -6",",,7,0700"
"USC00468191","2018-04-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","   -6",",,7","   -6",",,7,0700"
"USC00468191","2018-04-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -11",",,7","   17",",,7,0700"
"USC00468191","2018-04-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   -6",",,7","   39",",,7,0700"
"USC00468191","2018-04-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   11",",,7","   67",",,7,0700"
"USC00468191","2018-04-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","   22",",,7","   56",",,7,0700"
"USC00468191","2018-04-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","   50",",,7","  133",",,7,0700"
"USC00468191","2018-04-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  330",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   39",",,7","   39",",,7,0700"
"USC00468191","2018-04-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -33",",,7","    0",",,7,0700"
"USC00468191","2018-04-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -11",",,7","   17",",,7,0700"
